"Set1_Freq[Hz]";"Set1_Level[dBuV]";"Set2_Freq[Hz]";"Set2_Level[dBuV]";"Raw1_Freq[Hz]";"Raw1_Level[dBuV]";"Raw2_Freq[Hz]";"Raw2_Level[dBuV]";"Set1_Peaks_Nb";"Set1_Peaks_Det";"Set1_Peaks_Freq[kHz]";"Set1_Peaks_Level[dBuV]";"Set1_Peaks_Lim[dBuV]";"Set1_Remeasure_Nb";"Set1_Remeasure_Det";"Set1_Remeasure_Freq[kHz]";"Set1_Remeasure_Level[dBuV]";"Set1_Remeasure_Lim[dBuV]";"Set2_Peaks_Nb";"Set2_Peaks_Det";"Set2_Peaks_Freq[kHz]";"Set2_Peaks_Level[dBuV]";"Set2_Peaks_Lim[dBuV]";"Set2_Remeasure_Nb";"Set2_Remeasure_Det";"Set2_Remeasure_Freq[kHz]";"Set2_Remeasure_Level[dBuV]";"Set2_Remeasure_Lim[dBuV]"
"24606667";"21,07";"24606667";"13,50";"24606667";"11,66";"24606667";"4,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24610000";"21,17";"24610000";"15,80";"24610000";"11,76";"24610000";"6,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24613333";"20,92";"24613333";"14,84";"24613333";"11,51";"24613333";"5,43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24616667";"19,57";"24616667";"14,57";"24616667";"10,16";"24616667";"5,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24620000";"16,80";"24620000";"10,78";"24620000";"7,39";"24620000";"1,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24623333";"16,64";"24623333";"11,10";"24623333";"7,22";"24623333";"1,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24626667";"16,80";"24626667";"10,97";"24626667";"7,39";"24626667";"1,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24630000";"16,97";"24630000";"11,41";"24630000";"7,56";"24630000";"2,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24633333";"18,19";"24633333";"11,71";"24633333";"8,78";"24633333";"2,30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24636667";"19,87";"24636667";"12,28";"24636667";"10,46";"24636667";"2,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24640000";"19,45";"24640000";"14,92";"24640000";"10,04";"24640000";"5,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24643333";"25,31";"24643333";"15,52";"24643333";"15,90";"24643333";"6,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24646667";"30,36";"24646667";"16,87";"24646667";"20,95";"24646667";"7,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24650000";"31,66";"24650000";"14,09";"24650000";"22,25";"24650000";"4,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24653333";"31,92";"24653333";"19,40";"24653333";"22,51";"24653333";"9,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24656667";"31,88";"24656667";"26,91";"24656667";"22,47";"24656667";"17,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24660000";"31,06";"24660000";"26,65";"24660000";"21,65";"24660000";"17,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24663333";"30,85";"24663333";"23,97";"24663333";"21,44";"24663333";"14,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24666667";"29,91";"24666667";"15,50";"24666667";"20,50";"24666667";"6,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24670000";"27,34";"24670000";"11,62";"24670000";"17,93";"24670000";"2,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24673333";"20,81";"24673333";"10,81";"24673333";"11,40";"24673333";"1,40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24676667";"19,13";"24676667";"10,08";"24676667";"9,72";"24676667";"0,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24680000";"17,13";"24680000";"11,40";"24680000";"7,72";"24680000";"1,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24683333";"16,55";"24683333";"10,28";"24683333";"7,14";"24683333";"0,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24686667";"16,38";"24686667";"10,60";"24686667";"6,97";"24686667";"1,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24690000";"16,89";"24690000";"9,19";"24690000";"7,48";"24690000";"-0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24693333";"16,97";"24693333";"10,64";"24693333";"7,56";"24693333";"1,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24696667";"17,75";"24696667";"11,88";"24696667";"8,34";"24696667";"2,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24700000";"18,47";"24700000";"13,11";"24700000";"9,06";"24700000";"3,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24703333";"18,54";"24703333";"13,75";"24703333";"9,13";"24703333";"4,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24706667";"18,54";"24706667";"13,26";"24706667";"9,13";"24706667";"3,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24710000";"18,12";"24710000";"11,00";"24710000";"8,71";"24710000";"1,59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24713333";"16,72";"24713333";"13,42";"24713333";"7,31";"24713333";"4,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24716667";"16,55";"24716667";"10,16";"24716667";"7,14";"24716667";"0,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24720000";"16,46";"24720000";"10,19";"24720000";"7,05";"24720000";"0,78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24723333";"16,11";"24723333";"10,28";"24723333";"6,70";"24723333";"0,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24726667";"16,89";"24726667";"10,27";"24726667";"7,48";"24726667";"0,86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24730000";"17,29";"24730000";"10,68";"24730000";"7,88";"24730000";"1,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24733333";"19,51";"24733333";"11,32";"24733333";"10,10";"24733333";"1,91";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24736667";"22,87";"24736667";"12,91";"24736667";"13,46";"24736667";"3,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24740000";"23,43";"24740000";"12,86";"24740000";"14,02";"24740000";"3,45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24743333";"27,97";"24743333";"14,25";"24743333";"18,56";"24743333";"4,84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24746667";"28,06";"24746667";"22,65";"24746667";"18,65";"24746667";"13,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24750000";"28,37";"24750000";"23,32";"24750000";"18,96";"24750000";"13,91";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24753333";"28,66";"24753333";"23,82";"24753333";"19,25";"24753333";"14,41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24756667";"29,25";"24756667";"14,33";"24756667";"19,84";"24756667";"4,91";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24760000";"29,21";"24760000";"17,71";"24760000";"19,80";"24760000";"8,30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24763333";"28,11";"24763333";"19,41";"24763333";"18,69";"24763333";"10,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24766667";"27,80";"24766667";"15,63";"24766667";"18,39";"24766667";"6,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24770000";"21,28";"24770000";"11,91";"24770000";"11,86";"24770000";"2,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24773333";"17,83";"24773333";"10,48";"24773333";"8,42";"24773333";"1,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24776667";"16,38";"24776667";"10,21";"24776667";"6,97";"24776667";"0,80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24780000";"16,29";"24780000";"9,85";"24780000";"6,88";"24780000";"0,44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24783333";"15,93";"24783333";"10,04";"24783333";"6,52";"24783333";"0,63";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24786667";"16,02";"24786667";"10,14";"24786667";"6,61";"24786667";"0,73";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24790000";"16,02";"24790000";"9,68";"24790000";"6,61";"24790000";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24793333";"16,38";"24793333";"10,60";"24793333";"6,97";"24793333";"1,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24796667";"17,68";"24796667";"10,17";"24796667";"8,27";"24796667";"0,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24800000";"18,05";"24800000";"13,46";"24800000";"8,64";"24800000";"4,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24803333";"19,01";"24803333";"14,22";"24803333";"9,60";"24803333";"4,81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24806667";"18,94";"24806667";"13,04";"24806667";"9,53";"24806667";"3,63";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24810000";"18,81";"24810000";"11,45";"24810000";"9,40";"24810000";"2,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24813333";"19,01";"24813333";"9,62";"24813333";"9,60";"24813333";"0,20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24816667";"18,88";"24816667";"10,46";"24816667";"9,47";"24816667";"1,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24820000";"19,01";"24820000";"9,62";"24820000";"9,60";"24820000";"0,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24823333";"18,68";"24823333";"10,08";"24823333";"9,27";"24823333";"0,67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24826667";"18,68";"24826667";"9,80";"24826667";"9,27";"24826667";"0,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24830000";"16,29";"24830000";"10,76";"24830000";"6,88";"24830000";"1,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24833333";"15,93";"24833333";"10,71";"24833333";"6,52";"24833333";"1,30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24836667";"16,02";"24836667";"10,31";"24836667";"6,61";"24836667";"0,90";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24840000";"16,20";"24840000";"11,65";"24840000";"6,79";"24840000";"2,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24843333";"16,81";"24843333";"13,69";"24843333";"7,39";"24843333";"4,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24846667";"19,69";"24846667";"20,74";"24846667";"10,28";"24846667";"11,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24850000";"24,70";"24850000";"19,16";"24850000";"15,29";"24850000";"9,74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24853333";"24,86";"24853333";"17,01";"24853333";"15,45";"24853333";"7,60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24856667";"25,74";"24856667";"20,47";"24856667";"16,33";"24856667";"11,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24860000";"25,80";"24860000";"16,97";"24860000";"16,39";"24860000";"7,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24863333";"25,50";"24863333";"10,24";"24863333";"16,09";"24863333";"0,83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24866667";"24,56";"24866667";"9,06";"24866667";"15,15";"24866667";"-0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24870000";"21,99";"24870000";"10,80";"24870000";"12,58";"24870000";"1,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24873333";"21,62";"24873333";"9,83";"24873333";"12,21";"24873333";"0,42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24876667";"18,94";"24876667";"9,76";"24876667";"9,53";"24876667";"0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24880000";"17,05";"24880000";"9,92";"24880000";"7,64";"24880000";"0,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24883333";"16,29";"24883333";"10,47";"24883333";"6,88";"24883333";"1,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24886667";"16,02";"24886667";"9,42";"24886667";"6,61";"24886667";"0,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24890000";"15,93";"24890000";"9,96";"24890000";"6,52";"24890000";"0,55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24893333";"17,68";"24893333";"10,73";"24893333";"8,27";"24893333";"1,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24896667";"20,60";"24896667";"11,88";"24896667";"11,19";"24896667";"2,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24900000";"21,18";"24900000";"11,09";"24900000";"11,76";"24900000";"1,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24903333";"21,52";"24903333";"15,68";"24903333";"12,11";"24903333";"6,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24906667";"21,62";"24906667";"15,45";"24906667";"12,21";"24906667";"6,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24910000";"21,57";"24910000";"10,65";"24910000";"12,16";"24910000";"1,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24913333";"21,28";"24913333";"10,54";"24913333";"11,87";"24913333";"1,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24916667";"20,92";"24916667";"9,95";"24916667";"11,51";"24916667";"0,54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24920000";"19,57";"24920000";"10,07";"24920000";"10,16";"24920000";"0,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24923333";"18,19";"24923333";"9,41";"24923333";"8,78";"24923333";"0,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24926667";"16,47";"24926667";"9,91";"24926667";"7,05";"24926667";"0,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24930000";"16,02";"24930000";"10,33";"24930000";"6,61";"24930000";"0,92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24933333";"15,93";"24933333";"9,15";"24933333";"6,52";"24933333";"-0,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24936667";"15,93";"24936667";"9,96";"24936667";"6,52";"24936667";"0,55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24940000";"16,38";"24940000";"11,11";"24940000";"6,97";"24940000";"1,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24943333";"17,05";"24943333";"11,05";"24943333";"7,64";"24943333";"1,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24946667";"22,18";"24946667";"14,19";"24946667";"12,77";"24946667";"4,78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24950000";"22,31";"24950000";"14,73";"24950000";"12,90";"24950000";"5,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24953333";"22,91";"24953333";"17,06";"24953333";"13,50";"24953333";"7,65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24956667";"22,99";"24956667";"12,11";"24956667";"13,58";"24956667";"2,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24960000";"22,83";"24960000";"13,50";"24960000";"13,42";"24960000";"4,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24963333";"22,53";"24963333";"11,11";"24963333";"13,12";"24963333";"1,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24966667";"21,86";"24966667";"10,88";"24966667";"12,44";"24966667";"1,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24970000";"20,87";"24970000";"9,69";"24970000";"11,46";"24970000";"0,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24973333";"16,81";"24973333";"9,33";"24973333";"7,40";"24973333";"-0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24976667";"15,93";"24976667";"9,04";"24976667";"6,52";"24976667";"-0,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24980000";"15,84";"24980000";"9,80";"24980000";"6,42";"24980000";"0,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24983333";"15,93";"24983333";"11,13";"24983333";"6,52";"24983333";"1,72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24986667";"15,93";"24986667";"9,94";"24986667";"6,52";"24986667";"0,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24990000";"15,84";"24990000";"9,40";"24990000";"6,42";"24990000";"-0,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24993333";"15,84";"24993333";"9,82";"24993333";"6,42";"24993333";"0,41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24996667";"16,64";"24996667";"13,55";"24996667";"7,23";"24996667";"4,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25000000";"17,75";"25000000";"12,88";"25000000";"8,34";"25000000";"3,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25000000";"18,88";"25000000";"12,43";"25000000";"9,47";"25000000";"3,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25003333";"19,26";"25003333";"10,41";"25003333";"9,85";"25003333";"1,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25006667";"19,51";"25006667";"12,39";"25006667";"10,10";"25006667";"2,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25010000";"19,57";"25010000";"10,97";"25010000";"10,16";"25010000";"1,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25013333";"18,74";"25013333";"9,78";"25013333";"9,33";"25013333";"0,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25016667";"19,20";"25016667";"9,78";"25016667";"9,79";"25016667";"0,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25020000";"17,68";"25020000";"9,39";"25020000";"8,27";"25020000";"-0,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25023333";"16,11";"25023333";"10,40";"25023333";"6,70";"25023333";"0,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25026667";"15,93";"25026667";"9,62";"25026667";"6,52";"25026667";"0,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25030000";"15,74";"25030000";"10,01";"25030000";"6,33";"25030000";"0,60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25033333";"15,74";"25033333";"10,16";"25033333";"6,33";"25033333";"0,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25036667";"15,74";"25036667";"10,16";"25036667";"6,33";"25036667";"0,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25040000";"16,55";"25040000";"9,78";"25040000";"7,14";"25040000";"0,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25043333";"16,64";"25043333";"10,10";"25043333";"7,23";"25043333";"0,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25046667";"19,99";"25046667";"10,91";"25046667";"10,58";"25046667";"1,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25050000";"21,02";"25050000";"17,15";"25050000";"11,61";"25050000";"7,74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25053333";"21,38";"25053333";"15,10";"25053333";"11,97";"25053333";"5,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25056667";"21,57";"25056667";"16,07";"25056667";"12,16";"25056667";"6,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25060000";"21,62";"25060000";"16,49";"25060000";"12,21";"25060000";"7,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25063333";"22,13";"25063333";"14,73";"25063333";"12,72";"25063333";"5,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25066667";"21,67";"25066667";"12,62";"25066667";"12,26";"25066667";"3,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25070000";"18,54";"25070000";"11,11";"25070000";"9,13";"25070000";"1,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25073333";"17,21";"25073333";"9,12";"25073333";"7,80";"25073333";"-0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25076667";"17,60";"25076667";"9,04";"25076667";"8,19";"25076667";"-0,37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25080000";"16,02";"25080000";"9,40";"25080000";"6,61";"25080000";"-0,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25083333";"15,84";"25083333";"9,81";"25083333";"6,42";"25083333";"0,40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25086667";"15,84";"25086667";"9,16";"25086667";"6,42";"25086667";"-0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25090000";"15,74";"25090000";"9,26";"25090000";"6,33";"25090000";"-0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25093333";"15,74";"25093333";"11,20";"25093333";"6,33";"25093333";"1,79";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25096667";"17,45";"25096667";"9,51";"25096667";"8,04";"25096667";"0,10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25100000";"17,53";"25100000";"9,36";"25100000";"8,12";"25100000";"-0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25103333";"20,16";"25103333";"11,96";"25103333";"10,75";"25103333";"2,54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25106667";"20,49";"25106667";"14,90";"25106667";"11,08";"25106667";"5,48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25110000";"20,66";"25110000";"14,87";"25110000";"11,25";"25110000";"5,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25113333";"20,16";"25113333";"12,88";"25113333";"10,75";"25113333";"3,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25116667";"19,20";"25116667";"10,73";"25116667";"9,79";"25116667";"1,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25120000";"18,61";"25120000";"11,42";"25120000";"9,20";"25120000";"2,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25123333";"17,76";"25123333";"10,48";"25123333";"8,34";"25123333";"1,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25126667";"16,29";"25126667";"9,98";"25126667";"6,88";"25126667";"0,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25130000";"15,84";"25130000";"8,79";"25130000";"6,42";"25130000";"-0,62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25133333";"16,02";"25133333";"10,17";"25133333";"6,61";"25133333";"0,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25136667";"16,02";"25136667";"9,08";"25136667";"6,61";"25136667";"-0,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25140000";"15,84";"25140000";"9,70";"25140000";"6,43";"25140000";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25143333";"15,93";"25143333";"10,46";"25143333";"6,52";"25143333";"1,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
